PDBchain1,PDBchain2,TM1,TM2,RMSD,ID1,ID2,IDali,L1,L2,Lali
BAR48143.1-90.34,WP_080574655.1-84.27,0.5288,0.5792,3.52,0.098,0.11,0.14,193,172,136
BAR48143.1-90.34,WP_097657165.1-87.74,0.5071,0.5843,3.66,0.083,0.099,0.121,193,161,132
BAR48143.1-90.34,WP_150153335.1-89.35,0.2411,0.336,4.56,0.026,0.041,0.071,193,122,70
BAR48143.1-90.34,WP_150153577.1-82.68,0.4235,0.4078,3.09,0.088,0.084,0.163,193,202,104
BAR48143.1-90.34,WP_155642491.1-88.57,0.2637,0.2811,6.04,0.031,0.034,0.064,193,175,94
BAR48143.1-90.34,WP_187106099.1-89.80,0.2396,0.3338,4.42,0.031,0.049,0.087,193,122,69
BAR48143.1-90.34,WP_187106668.1-89.16,0.2369,0.3284,4.77,0.052,0.082,0.141,193,122,71
BAR48143.1-90.34,WP_205766317.1-90.71,0.5607,0.6172,2.99,0.083,0.093,0.119,193,172,135
BAR48143.1-90.34,WP_205768292.1-82.40,0.3087,0.2623,5.83,0.047,0.036,0.08,193,248,113
BAR48143.1-90.34,WP_205768727.1-81.69,0.3027,0.2564,6.09,0.067,0.052,0.114,193,250,114
BAR48143.1-90.34,WP_205769178.1-87.53,0.7109,0.8213,2.06,0.192,0.226,0.237,193,164,156
BAR48143.1-90.34,WP_205770740.1-88.35,0.5459,0.5629,3.56,0.078,0.081,0.109,193,186,137
BAR48143.1-90.34,WP_205771886.1-88.81,0.3999,0.3999,3.38,0.078,0.078,0.144,193,193,104
BAR48143.1-90.34,WP_205772954.1-86.09,0.7222,0.8207,2.08,0.202,0.234,0.245,193,167,159
BAR48143.1-90.34,WP_205774081.1-89.49,0.4141,0.4141,3.15,0.052,0.052,0.096,193,193,104
BAR48143.1-90.34,WP_205774216.1-80.16,0.3124,0.2626,5.82,0.036,0.028,0.062,193,250,112
BAR48143.1-90.34,WP_205774951.1-90.80,0.5346,0.5849,3.42,0.067,0.076,0.094,193,172,138
BAR48143.1-90.34,WP_205775805.1-81.27,0.3042,0.4686,4.03,0.047,0.085,0.11,193,106,82
BAR48143.1-90.34,WP_211605239.1-82.30,0.5086,0.5611,3.43,0.083,0.094,0.125,193,171,128
BAR48143.1-90.34,WP_230466978.1-72.11,0.437,0.5892,3.55,0.047,0.068,0.081,193,132,111
BAR48143.1-90.34,WP_232528158.1-77.67,0.5104,0.5658,3.44,0.073,0.082,0.109,193,170,128
BAR48143.1-90.34,WP_233113975.1-90.81,0.3028,0.3157,5.57,0.021,0.022,0.038,193,181,104
BAR48143.1-90.34,WP_233141670.1-88.26,0.5708,0.6054,3.04,0.083,0.089,0.117,193,180,137
BAR48143.1-90.34,WP_233444100.1-86.05,0.3408,0.3783,3.16,0.047,0.053,0.107,193,170,84
BAR48143.1-90.34,WP_253698019.1-77.34,0.2561,0.3262,4.7,0.021,0.029,0.054,193,140,74
BAR48143.1-90.34,WP_253730758.1-90.66,0.2519,0.3281,4.72,0.016,0.022,0.041,193,135,73
BAR48143.1-90.34,WP_253731724.1-77.53,0.2378,0.2944,4.89,0.005,0.007,0.014,193,141,74
BAR48143.1-90.34,WP_261794777.1-89.16,0.2518,0.3179,4.71,0.021,0.028,0.055,193,141,73
BAR50278.1-76.71,BAR52475.1-80.97,0.3269,0.2371,4.95,0.078,0.047,0.118,102,171,68
BAR50278.1-76.71,BAS49001.1-82.51,0.2946,0.2507,4.73,0.069,0.053,0.121,102,132,58
BAR50278.1-76.71,BAU16639.1-92.21,0.3627,0.2741,3.83,0.059,0.039,0.097,102,153,62
BAR50278.1-76.71,BAU17006.1-77.60,0.3117,0.2235,5.07,0.029,0.018,0.048,102,169,63
BAR50278.1-76.71,BAU18789.1-79.04,0.2963,0.2208,5.27,0.039,0.024,0.06,102,168,67
BAR50278.1-76.71,EEO39337.1-78.51,0.3161,0.2128,5.06,0.039,0.021,0.06,102,190,67
BAR50278.1-76.71,EEO43048.1-88.38,0.308,0.2143,4.01,0.069,0.042,0.137,102,166,51
BAR50278.1-76.71,EEU32732.1-88.93,0.2973,0.2075,3.54,0.039,0.024,0.083,102,167,48
BAR50278.1-76.71,EEU32859.1-81.58,0.3205,0.2085,5.22,0.049,0.025,0.071,102,202,70
BAR50278.1-76.71,EEU32996.1-87.55,0.2917,0.2107,5.19,0.02,0.012,0.033,102,169,61
BAR50278.1-76.71,EFD82075.2-79.78,0.3245,0.217,5.25,0.059,0.031,0.085,102,194,71
BAR50278.1-76.71,EGN66713.1-88.04,0.2849,0.2049,5.09,0.029,0.017,0.05,102,172,60
BAR50278.1-76.71,EGN67307.1-87.78,0.2965,0.2145,5.13,0.029,0.018,0.048,102,169,62
BAR50278.1-76.71,EGY33133.1-91.77,0.3499,0.2348,4.32,0.049,0.027,0.077,102,184,65
BAR50278.1-76.71,EHK89789.1-87.99,0.3456,0.238,4.76,0.02,0.011,0.029,102,180,68
BAR50278.1-76.71,EHK89835.1-88.07,0.3426,0.2328,4.19,0.059,0.033,0.095,102,181,63
BAR50278.1-76.71,EHK91001.1-82.96,0.3495,0.2142,4.33,0.049,0.024,0.077,102,208,65
BAR50278.1-76.71,EMB43982.1-90.06,0.298,0.2455,4.62,0.039,0.029,0.07,102,138,57
BAR50278.1-76.71,EOA11658.1-72.56,0.2915,0.2848,4.29,0.01,0.009,0.019,102,106,54
BAR50278.1-76.71,ERJ63923.1-86.43,0.3067,0.2418,4.97,0.02,0.013,0.031,102,152,65
BAR50278.1-76.71,ERJ64511.1-82.90,0.3074,0.2219,4.86,0.029,0.018,0.048,102,169,62
BAR50278.1-76.71,ERJ66464.1-81.16,0.29,0.2076,4.32,0.029,0.018,0.056,102,169,54
BAR50278.1-76.71,ERJ66656.1-74.32,0.8836,0.3334,1.83,0.412,0.148,0.42,102,284,100
BAR50278.1-76.71,ERJ82300.1-81.32,0.3155,0.2287,4.77,0.029,0.018,0.047,102,171,64
BAR50278.1-76.71,ERJ83369.1-81.77,0.3182,0.2298,4.75,0.02,0.012,0.031,102,171,64
BAR50278.1-76.71,ERJ86145.1-84.43,0.3211,0.2166,5.17,0.049,0.026,0.072,102,191,69
BAR50278.1-76.71,ERT47646.1-88.78,0.298,0.2085,3.59,0.049,0.03,0.104,102,166,48
BAR50278.1-76.71,ETA26341.1-85.95,0.3059,0.2348,4.87,0.02,0.013,0.032,102,155,62
BAR50278.1-76.71,GAP81701.1-78.36,0.3355,0.2252,5.09,0.049,0.026,0.07,102,192,71
BAR50278.1-76.71,KJJ86346.1-80.41,0.2973,0.2887,4.48,0.049,0.047,0.091,102,107,55
BAR50278.1-76.71,KJJ86519.1-89.88,0.2924,0.2374,5.08,0.029,0.021,0.048,102,144,62
BAR50278.1-76.71,KJJ87276.1-76.46,0.31,0.2239,5,0.02,0.012,0.032,102,168,63
BAR50278.1-76.71,KKY61606.1-78.51,0.3002,0.2213,4.98,0.02,0.012,0.031,102,168,64
BAR50278.1-76.71,KUL98255.1-78.56,0.3183,0.2164,5.23,0.039,0.021,0.057,102,190,70
BAR50278.1-76.71,KUL99308.1-87.49,0.2924,0.211,5.19,0.02,0.012,0.033,102,169,61
BAR50278.1-76.71,KUL99823.1-87.88,0.2891,0.2053,5,0.029,0.017,0.051,102,173,59
BAR50278.1-76.71,KXA22114.1-88.33,0.2921,0.2055,3.7,0.049,0.03,0.104,102,166,48
BAR50278.1-76.71,KXC08061.1-81.24,0.3169,0.2289,4.76,0.039,0.023,0.062,102,171,64
BAR50278.1-76.71,KYK85503.1-76.59,0.3306,0.1725,4.79,0.02,0.008,0.03,102,265,67
BAR50278.1-76.71,OLQ21168.1-82.08,0.3175,0.2276,4.55,0.02,0.012,0.032,102,171,62
BAR50278.1-76.71,OWP31724.1-79.77,0.3086,0.2222,5.03,0.039,0.024,0.065,102,168,62
BAR50278.1-76.71,OWP32476.1-91.64,0.3602,0.2676,4.05,0.049,0.032,0.079,102,157,63
BAR50278.1-76.71,OWP34023.1-74.77,0.3303,0.2978,4.48,0.069,0.058,0.109,102,121,64
BAR50278.1-76.71,OWR82820.1-86.35,0.3124,0.2474,5.07,0.049,0.033,0.075,102,152,67
BAR50278.1-76.71,PCR85716.1-87.87,0.249,0.1773,5.02,0.069,0.041,0.137,102,172,51
BAR50278.1-76.71,PDP56801.1-82.17,0.2897,0.2082,4.38,0.039,0.024,0.073,102,169,55
BAR50278.1-76.71,PDP61269.1-79.88,0.291,0.2173,5.45,0.029,0.018,0.044,102,168,68
BAR50278.1-76.71,PDP61486.1-82.90,0.2893,0.2082,4.39,0.039,0.024,0.073,102,169,55
BAR50278.1-76.71,PDP68574.1-79.22,0.3049,0.2188,4.82,0.01,0.006,0.017,102,168,60
BAR50278.1-76.71,PDP69242.1-79.49,0.3039,0.2207,4.89,0.029,0.018,0.048,102,168,62
BAR50278.1-76.71,PDP76386.1-76.81,0.3004,0.2168,4.9,0.039,0.024,0.067,102,168,60
BAR50278.1-76.71,PDP76608.1-79.93,0.3026,0.22,4.83,0.029,0.018,0.05,102,166,60
BAR50278.1-76.71,PDP79289.1-82.68,0.2927,0.209,4.28,0.029,0.018,0.056,102,169,54
BAR50278.1-76.71,PDP80394.1-81.87,0.2951,0.214,4.82,0.029,0.018,0.05,102,169,60
BAR50278.1-76.71,PDP82206.1-79.47,0.2873,0.2064,4.47,0.039,0.024,0.073,102,169,55
BAR50278.1-76.71,PGH20633.1-88.73,0.3399,0.2381,4.19,0.078,0.048,0.138,102,166,58
BAR50278.1-76.71,PGH21735.1-87.63,0.2925,0.211,5.19,0.02,0.012,0.033,102,169,61
BAR50278.1-76.71,PGH22407.1-87.65,0.2931,0.211,5.18,0.02,0.012,0.033,102,169,61
BAR50278.1-76.71,PHH97487.1-87.77,0.2765,0.1979,5.33,0.02,0.012,0.034,102,172,59
BAR50278.1-76.71,PHI05755.1-88.92,0.3384,0.2921,4.23,0.049,0.04,0.089,102,125,56
BAR50278.1-76.71,PHI06540.1-87.66,0.2894,0.2187,4.43,0.049,0.033,0.098,102,152,51
BAR50278.1-76.71,PHI08326.1-87.96,0.3013,0.2068,4.32,0.049,0.029,0.096,102,172,52
BAR50278.1-76.71,PHI13657.1-89.00,0.3425,0.296,4.46,0.049,0.04,0.085,102,125,59
BAR50278.1-76.71,PIK17204.1-80.00,0.3012,0.2217,5.23,0.029,0.018,0.045,102,168,66
BAR50278.1-76.71,PIK17411.1-90.13,0.3708,0.1649,4.36,0.039,0.014,0.062,102,294,65
BAR50278.1-76.71,PIK19369.1-79.78,0.302,0.2151,4.95,0.029,0.018,0.05,102,169,60
BAR50278.1-76.71,PIK19759.1-90.23,0.3628,0.2821,4.1,0.02,0.014,0.032,102,147,63
BAR50278.1-76.71,PIK20109.1-91.74,0.3752,0.2776,4.08,0.029,0.019,0.047,102,156,64
BAR50278.1-76.71,PIN27250.1-82.03,0.307,0.2974,4.2,0.049,0.047,0.094,102,107,53
BAR50278.1-76.71,PIN27259.1-71.98,0.3007,0.2917,4.24,0.039,0.037,0.074,102,107,54
BAR50278.1-76.71,PIN27300.1-79.97,0.3042,0.2202,5.05,0.029,0.018,0.048,102,169,63
BAR50278.1-76.71,PIN29465.1-82.38,0.3301,0.2361,4.89,0.069,0.041,0.104,102,172,67
BAR50278.1-76.71,PJE99021.1-78.83,0.3061,0.2224,5.03,0.029,0.018,0.047,102,169,64
BAR50278.1-76.71,PJI21017.1-80.35,0.3077,0.2213,4.91,0.029,0.018,0.049,102,168,61
BAR50278.1-76.71,PJI24363.1-91.77,0.3601,0.2687,4.07,0.039,0.026,0.063,102,156,63
BAR50278.1-76.71,PJI24389.1-79.82,0.2905,0.2177,5.34,0.029,0.018,0.045,102,168,67
BAR50278.1-76.71,PJI25578.1-79.82,0.3009,0.2219,5.28,0.02,0.012,0.03,102,168,67
BAR50278.1-76.71,PJI26311.1-78.95,0.3073,0.2292,4.92,0.02,0.012,0.03,102,168,66
BAR50278.1-76.71,PJI27691.1-81.67,0.2715,0.2165,4.34,0.029,0.021,0.058,102,146,52
BAR50278.1-76.71,QEH45386.1-79.91,0.3005,0.2532,4.71,0.059,0.045,0.102,102,134,59
BAR50278.1-76.71,QUI90514.1-80.68,0.3225,0.2313,4.93,0.029,0.018,0.046,102,171,65
BAR50278.1-76.71,QYR65713.1-84.78,0.3044,0.2461,4.38,0.059,0.042,0.103,102,143,58
BAR50278.1-76.71,QYR66967.1-88.53,0.2944,0.2246,4.09,0.01,0.007,0.02,102,149,50
BAR50278.1-76.71,RQD99704.1-79.61,0.3244,0.234,4.56,0.029,0.018,0.048,102,169,63
BAR50278.1-76.71,RQE06608.1-79.37,0.3059,0.2246,5.15,0.02,0.012,0.03,102,168,66
BAR50278.1-76.71,RRD62062.1-71.00,0.8601,0.3189,1.99,0.294,0.103,0.303,102,292,99
BAR50278.1-76.71,RRD75271.1-89.19,0.3202,0.265,4.77,0.069,0.051,0.113,102,137,62
BAR50278.1-76.71,SJL19104.1-79.65,0.2942,0.2147,5.02,0.039,0.024,0.067,102,166,60
BAR50278.1-76.71,SJL19364.1-82.60,0.3285,0.2376,4.69,0.049,0.03,0.077,102,169,65
BAR50278.1-76.71,SJL25880.1-82.17,0.3134,0.2279,5.04,0.039,0.023,0.061,102,171,66
BAR50278.1-76.71,TYB11840.1-89.18,0.3437,0.233,4.05,0.029,0.017,0.048,102,181,62
BAR50278.1-76.71,UTC88072.1-77.81,0.7807,0.4917,2.26,0.235,0.143,0.261,102,168,92
BAR50278.1-76.71,VTX56655.1-88.51,0.3067,0.2152,4.1,0.029,0.018,0.059,102,166,51
BAR50278.1-76.71,WP_002668050.1-90.90,0.8517,0.3747,2,0.314,0.131,0.327,102,244,98
BAR50278.1-76.71,WP_002689100.1-89.84,0.275,0.227,4.61,0.049,0.036,0.094,102,138,53
BAR50278.1-76.71,WP_005560990.1-89.93,0.2682,0.2003,4.91,0.039,0.024,0.07,102,165,57
BAR50278.1-76.71,WP_010697710.1-89.23,0.263,0.2221,5.28,0.01,0.007,0.017,102,138,59
BAR50278.1-76.71,WP_080574655.1-84.27,0.2922,0.2107,4.9,0.049,0.029,0.083,102,172,60
BAR50278.1-76.71,WP_097657165.1-87.74,0.3199,0.2376,5.06,0.039,0.025,0.062,102,161,64
BAR50278.1-76.71,WP_150153335.1-89.35,0.3399,0.2991,4.03,0.049,0.041,0.088,102,122,57
BAR50278.1-76.71,WP_150153577.1-82.68,0.3299,0.2117,5.05,0.059,0.03,0.087,102,202,69
BAR50278.1-76.71,WP_155642491.1-88.57,0.9117,0.5413,1.4,0.971,0.566,1,102,175,99
BAR50278.1-76.71,WP_187106099.1-89.80,0.337,0.296,4.03,0.049,0.041,0.091,102,122,55
BAR50278.1-76.71,WP_187106668.1-89.16,0.3357,0.2948,4.06,0.039,0.033,0.073,102,122,55
BAR50278.1-76.71,WP_205766317.1-90.71,0.3464,0.248,4.82,0.02,0.012,0.029,102,172,70
BAR50278.1-76.71,WP_205768292.1-82.40,0.3867,0.2035,4.43,0.029,0.012,0.042,102,248,71
BAR50278.1-76.71,WP_205768727.1-81.69,0.3849,0.2012,4.33,0.049,0.02,0.071,102,250,70
BAR50278.1-76.71,WP_205769178.1-87.53,0.3476,0.2536,4.63,0.049,0.03,0.075,102,164,67
BAR50278.1-76.71,WP_205770740.1-88.35,0.3114,0.2083,5.02,0.02,0.011,0.032,102,186,63
BAR50278.1-76.71,WP_205771886.1-88.81,0.3191,0.2129,5.32,0.029,0.016,0.043,102,193,69
BAR50278.1-76.71,WP_205772954.1-86.09,0.358,0.2566,4.4,0.069,0.042,0.106,102,167,66
BAR50278.1-76.71,WP_205774081.1-89.49,0.3268,0.2186,5.52,0.029,0.016,0.041,102,193,73
BAR50278.1-76.71,WP_205774216.1-80.16,0.3867,0.2026,4.27,0.078,0.032,0.114,102,250,70
BAR50278.1-76.71,WP_205774951.1-90.80,0.3423,0.2446,5.21,0.039,0.023,0.056,102,172,71
BAR50278.1-76.71,WP_205775805.1-81.27,0.2958,0.2889,4.71,0.059,0.057,0.105,102,106,57
BAR50278.1-76.71,WP_211605239.1-82.30,0.3147,0.2281,5.04,0.039,0.023,0.061,102,171,66
BAR50278.1-76.71,WP_230466978.1-72.11,0.2853,0.2447,5.03,0.069,0.053,0.119,102,132,59
BAR50278.1-76.71,WP_232528158.1-77.67,0.3003,0.2204,5.38,0.029,0.018,0.044,102,170,68
BAR50278.1-76.71,WP_233113975.1-90.81,0.3544,0.2363,4.16,0.02,0.011,0.032,102,181,62
BAR50278.1-76.71,WP_233141670.1-88.26,0.3458,0.2381,4.76,0.02,0.011,0.029,102,180,68
BAR50278.1-76.71,WP_233444100.1-86.05,0.2495,0.1811,5.13,0.039,0.024,0.075,102,170,53
BAR50278.1-76.71,WP_253698019.1-77.34,0.2827,0.2304,4.73,0.049,0.036,0.093,102,140,54
BAR50278.1-76.71,WP_253730758.1-90.66,0.2665,0.2251,5.03,0.059,0.044,0.107,102,135,56
BAR50278.1-76.71,WP_253731724.1-77.53,0.3283,0.2608,4.47,0.039,0.028,0.07,102,141,57
BAR50278.1-76.71,WP_261794777.1-89.16,0.3,0.2458,4.99,0.029,0.021,0.048,102,141,62
BAR52475.1-80.97,BAS49001.1-82.51,0.3274,0.3918,4.03,0.041,0.053,0.083,171,132,84
BAR52475.1-80.97,BAU16639.1-92.21,0.2502,0.2708,5.16,0.023,0.026,0.056,171,153,71
BAR52475.1-80.97,BAU17006.1-77.60,0.8137,0.823,1.86,0.567,0.574,0.655,171,169,148
BAR52475.1-80.97,BAU18789.1-79.04,0.8168,0.8311,1.66,0.573,0.583,0.671,171,168,146
BAR52475.1-80.97,EEO39337.1-78.51,0.467,0.4291,4.29,0.076,0.068,0.114,171,190,114
BAR52475.1-80.97,EEO43048.1-88.38,0.2588,0.2639,5.39,0.035,0.036,0.076,171,166,79
BAR52475.1-80.97,EEU32732.1-88.93,0.2538,0.2577,5.56,0.029,0.03,0.063,171,167,79
BAR52475.1-80.97,EEU32859.1-81.58,0.4763,0.4151,4.28,0.058,0.05,0.088,171,202,114
BAR52475.1-80.97,EEU32996.1-87.55,0.2365,0.2382,5.65,0.041,0.041,0.091,171,169,77
BAR52475.1-80.97,EFD82075.2-79.78,0.4744,0.4277,4.18,0.064,0.057,0.097,171,194,113
BAR52475.1-80.97,EGN66713.1-88.04,0.2633,0.2622,5.05,0.018,0.017,0.04,171,172,75
BAR52475.1-80.97,EGN67307.1-87.78,0.2614,0.2634,5.69,0.035,0.036,0.072,171,169,83
BAR52475.1-80.97,EGY33133.1-91.77,0.3312,0.3137,4.7,0.035,0.033,0.068,171,184,88
BAR52475.1-80.97,EHK89789.1-87.99,0.6558,0.6268,2.53,0.193,0.183,0.25,171,180,132
BAR52475.1-80.97,EHK89835.1-88.07,0.2814,0.2714,5.66,0.053,0.05,0.099,171,181,91
BAR52475.1-80.97,EHK91001.1-82.96,0.3412,0.2976,5.38,0.018,0.014,0.029,171,208,102
BAR52475.1-80.97,EMB43982.1-90.06,0.2831,0.329,4.29,0.035,0.043,0.081,171,138,74
BAR52475.1-80.97,EOA11658.1-72.56,0.5741,0.9029,1.4,0.386,0.623,0.635,171,106,104
BAR52475.1-80.97,ERJ63923.1-86.43,0.8704,0.9784,0.96,0.76,0.855,0.861,171,152,151
BAR52475.1-80.97,ERJ64511.1-82.90,0.9703,0.9816,0.68,0.754,0.763,0.763,171,169,169
BAR52475.1-80.97,ERJ66464.1-81.16,0.9479,0.9588,1.07,0.708,0.716,0.716,171,169,169
BAR52475.1-80.97,ERJ66656.1-74.32,0.3352,0.218,4.7,0.018,0.011,0.037,171,284,82
BAR52475.1-80.97,ERJ82300.1-81.32,0.9762,0.9762,0.8,0.731,0.731,0.731,171,171,171
BAR52475.1-80.97,ERJ83369.1-81.77,0.9659,0.9659,0.97,0.807,0.807,0.807,171,171,171
BAR52475.1-80.97,ERJ86145.1-84.43,0.5728,0.5222,2.95,0.111,0.099,0.153,171,191,124
BAR52475.1-80.97,ERT47646.1-88.78,0.2554,0.2606,5.59,0.029,0.03,0.064,171,166,78
BAR52475.1-80.97,ETA26341.1-85.95,0.8636,0.9504,1.52,0.702,0.774,0.779,171,155,154
BAR52475.1-80.97,GAP81701.1-78.36,0.561,0.5101,3.13,0.105,0.094,0.144,171,192,125
BAR52475.1-80.97,KJJ86346.1-80.41,0.5921,0.9246,1.15,0.45,0.72,0.726,171,107,106
BAR52475.1-80.97,KJJ86519.1-89.88,0.2972,0.3394,4.66,0.035,0.042,0.079,171,144,76
BAR52475.1-80.97,KJJ87276.1-76.46,0.828,0.8421,2.5,0.579,0.589,0.631,171,168,157
BAR52475.1-80.97,KKY61606.1-78.51,0.8081,0.8221,1.36,0.556,0.565,0.655,171,168,145
BAR52475.1-80.97,KUL98255.1-78.56,0.4689,0.4309,4.37,0.088,0.079,0.13,171,190,115
BAR52475.1-80.97,KUL99308.1-87.49,0.2465,0.2483,5.82,0.018,0.018,0.038,171,169,79
BAR52475.1-80.97,KUL99823.1-87.88,0.2636,0.2613,5.07,0.018,0.017,0.04,171,173,75
BAR52475.1-80.97,KXA22114.1-88.33,0.2577,0.2627,5.43,0.029,0.03,0.063,171,166,79
BAR52475.1-80.97,KXC08061.1-81.24,0.9691,0.9691,0.92,0.743,0.743,0.743,171,171,171
BAR52475.1-80.97,KYK85503.1-76.59,0.3922,0.2891,5.32,0.023,0.015,0.034,171,265,119
BAR52475.1-80.97,OLQ21168.1-82.08,0.9677,0.9677,0.92,0.766,0.766,0.766,171,171,171
BAR52475.1-80.97,OWP31724.1-79.77,0.8257,0.8401,1.86,0.591,0.601,0.682,171,168,148
BAR52475.1-80.97,OWP32476.1-91.64,0.2568,0.2735,5.08,0.035,0.038,0.085,171,157,71
BAR52475.1-80.97,OWP34023.1-74.77,0.1931,0.2374,5.33,0.023,0.033,0.067,171,121,60
BAR52475.1-80.97,OWR82820.1-86.35,0.8616,0.967,1.34,0.637,0.717,0.717,171,152,152
BAR52475.1-80.97,PCR85716.1-87.87,0.2707,0.2696,5.12,0.012,0.012,0.026,171,172,77
BAR52475.1-80.97,PDP56801.1-82.17,0.9486,0.9594,1.07,0.754,0.763,0.763,171,169,169
BAR52475.1-80.97,PDP61269.1-79.88,0.8229,0.8373,1.64,0.579,0.589,0.673,171,168,147
BAR52475.1-80.97,PDP61486.1-82.90,0.9732,0.9846,0.63,0.749,0.757,0.757,171,169,169
BAR52475.1-80.97,PDP68574.1-79.22,0.8238,0.8383,1.53,0.591,0.601,0.692,171,168,146
BAR52475.1-80.97,PDP69242.1-79.49,0.8215,0.8358,1.44,0.585,0.595,0.685,171,168,146
BAR52475.1-80.97,PDP76386.1-76.81,0.8194,0.8335,2.04,0.579,0.589,0.66,171,168,150
BAR52475.1-80.97,PDP76608.1-79.93,0.81,0.8336,1.49,0.561,0.578,0.662,171,166,145
BAR52475.1-80.97,PDP79289.1-82.68,0.9579,0.969,0.9,0.743,0.751,0.751,171,169,169
BAR52475.1-80.97,PDP80394.1-81.87,0.9805,0.992,0.44,0.842,0.852,0.852,171,169,169
BAR52475.1-80.97,PDP82206.1-79.47,0.8127,0.822,1.34,0.556,0.562,0.655,171,169,145
BAR52475.1-80.97,PGH20633.1-88.73,0.2783,0.2839,5.2,0.023,0.024,0.049,171,166,82
BAR52475.1-80.97,PGH21735.1-87.63,0.2546,0.2565,5.49,0.058,0.059,0.128,171,169,78
BAR52475.1-80.97,PGH22407.1-87.65,0.2599,0.262,5.42,0.018,0.018,0.038,171,169,79
BAR52475.1-80.97,PHH97487.1-87.77,0.2665,0.2654,4.9,0.006,0.006,0.013,171,172,75
BAR52475.1-80.97,PHI05755.1-88.92,0.2819,0.3522,5.02,0.012,0.016,0.026,171,125,78
BAR52475.1-80.97,PHI06540.1-87.66,0.2786,0.3017,5.1,0.018,0.02,0.037,171,152,81
BAR52475.1-80.97,PHI08326.1-87.96,0.2644,0.2633,4.83,0.018,0.017,0.041,171,172,74
BAR52475.1-80.97,PHI13657.1-89.00,0.2852,0.3574,5.04,0.023,0.032,0.051,171,125,78
BAR52475.1-80.97,PIK17204.1-80.00,0.8215,0.8357,1.87,0.579,0.589,0.664,171,168,149
BAR52475.1-80.97,PIK17411.1-90.13,0.3204,0.2208,5.49,0.023,0.014,0.04,171,294,101
BAR52475.1-80.97,PIK19369.1-79.78,0.8132,0.8225,1.58,0.561,0.568,0.658,171,169,146
BAR52475.1-80.97,PIK19759.1-90.23,0.2787,0.3065,5.33,0.041,0.048,0.082,171,147,85
BAR52475.1-80.97,PIK20109.1-91.74,0.2488,0.2643,5.15,0.035,0.038,0.081,171,156,74
BAR52475.1-80.97,PIN27250.1-82.03,0.5764,0.8945,1.64,0.404,0.645,0.651,171,107,106
BAR52475.1-80.97,PIN27259.1-71.98,0.5801,0.9021,1.6,0.421,0.673,0.679,171,107,106
BAR52475.1-80.97,PIN27300.1-79.97,0.8212,0.8305,2.06,0.567,0.574,0.647,171,169,150
BAR52475.1-80.97,PIN29465.1-82.38,0.5386,0.5361,3.55,0.064,0.064,0.088,171,172,125
BAR52475.1-80.97,PJE99021.1-78.83,0.818,0.8272,2.14,0.55,0.556,0.623,171,169,151
BAR52475.1-80.97,PJI21017.1-80.35,0.8243,0.8386,1.84,0.567,0.577,0.655,171,168,148
BAR52475.1-80.97,PJI24363.1-91.77,0.2449,0.2595,5.73,0.023,0.026,0.051,171,156,79
BAR52475.1-80.97,PJI24389.1-79.82,0.8255,0.8398,1.98,0.561,0.571,0.64,171,168,150
BAR52475.1-80.97,PJI25578.1-79.82,0.822,0.8363,1.65,0.585,0.595,0.68,171,168,147
BAR52475.1-80.97,PJI26311.1-78.95,0.8379,0.8525,2.01,0.585,0.595,0.662,171,168,151
BAR52475.1-80.97,PJI27691.1-81.67,0.7962,0.9288,1.28,0.567,0.664,0.688,171,146,141
BAR52475.1-80.97,QEH45386.1-79.91,0.3142,0.3757,4.48,0.064,0.082,0.134,171,134,82
BAR52475.1-80.97,QUI90514.1-80.68,0.9571,0.9571,1.1,0.725,0.725,0.725,171,171,171
BAR52475.1-80.97,QYR65713.1-84.78,0.2815,0.318,5.27,0.053,0.063,0.11,171,143,82
BAR52475.1-80.97,QYR66967.1-88.53,0.2482,0.2708,5.33,0.035,0.04,0.079,171,149,76
BAR52475.1-80.97,RQD99704.1-79.61,0.8257,0.835,2.01,0.515,0.521,0.579,171,169,152
BAR52475.1-80.97,RQE06608.1-79.37,0.8266,0.8408,1.88,0.556,0.565,0.633,171,168,150
BAR52475.1-80.97,RRD62062.1-71.00,0.3169,0.2082,4.99,0.041,0.024,0.082,171,292,85
BAR52475.1-80.97,RRD75271.1-89.19,0.3385,0.4032,3.59,0.029,0.036,0.064,171,137,78
BAR52475.1-80.97,SJL19104.1-79.65,0.8042,0.8276,1.51,0.55,0.566,0.648,171,166,145
BAR52475.1-80.97,SJL19364.1-82.60,0.9617,0.9727,0.83,0.731,0.74,0.74,171,169,169
BAR52475.1-80.97,SJL25880.1-82.17,0.9596,0.9596,1.04,0.807,0.807,0.807,171,171,171
BAR52475.1-80.97,TYB11840.1-89.18,0.279,0.2686,5.47,0.023,0.022,0.047,171,181,85
BAR52475.1-80.97,UTC88072.1-77.81,0.2842,0.2875,5.71,0.041,0.042,0.078,171,168,90
BAR52475.1-80.97,VTX56655.1-88.51,0.2543,0.2595,5.42,0.023,0.024,0.052,171,166,77
BAR52475.1-80.97,WP_002668050.1-90.90,0.2823,0.2234,5.96,0.018,0.012,0.032,171,244,94
BAR52475.1-80.97,WP_002689100.1-89.84,0.2803,0.3254,4.15,0.023,0.029,0.055,171,138,73
BAR52475.1-80.97,WP_005560990.1-89.93,0.284,0.2904,6,0.018,0.018,0.032,171,165,94
